hhidpn,wavenum,hitot,rheight,age,female
53088040,12,20403.87938,1.7272,83,0
53090010,12,17210,1.7272,82,0
53095041,12,56808.24,1.8288,68,0
53102020,12,132304,1.524,74,1
53139010,12,259027.9363,1.7526,75,0
53139040,12,259027.9363,1.6002,66,1
53237010,12,125012,1.8288,79,0
53237011,12,125012,1.6002,59,1
53256010,12,14400,1.7018,78,1
53266010,12,29213.66793,1.8288,78,0
53279010,12,29592,1.6256,75,0
53301020,12,14880,1.7653,73,1
53304010,12,21932,1.6256,75,1
53320010,12,33127.97016,1.6764,75,1
53320020,12,33127.97016,1.8288,74,0
53321031,12,9936,1.8542,63,0
53345010,12,26000,1.7018,72,0
53345020,12,26000,1.6764,73,1
53352010,12,84408,1.6129,78,1
53352020,12,84408,1.8288,80,0
53442020,12,0,1.651,78,1
53472020,12,88824,1.8288,74,0
53478040,12,40200,1.7018,65,1
53495010,12,13620,1.651,77,1
53523010,12,30744,1.7145,76,0
53523020,12,30744,1.6256,73,1
53536010,12,46304,1.8034,79,0
53546020,12,11000,1.524,79,1
53648010,12,8943,1.6764,73,0
53648040,12,8943,1.524,64,1
53674020,12,15600,1.5494,72,1
53683010,12,10800,1.6256,83,1
53700010,12,24916,1.5494,79,1
53725031,12,58400.48,1.7018,63,1
53730020,12,13210,1.6891,79,1
53764020,12,26334,1.6002,72,1
53776010,12,55860,1.7272,72,1
53776040,12,55860,1.6764,72,0
53780010,12,36600,1.8288,82,0
53782010,12,47712,1.64465,77,1
53782020,12,47712,1.7272,76,0
53788020,12,42720,1.6256,76,1
53813010,12,18000,1.6002,81,1
53824020,12,78999.44631,1.7018,74,0
53824030,12,78999.44631,1.56845,70,1
53828020,12,68265,1.8542,74,0
53828030,12,68265,1.6129,71,1
53846010,12,78924.24,1.7526,79,1
53856020,12,52800,1.6256,74,1
53871010,12,93683.76,1.651,76,1
53871011,12,93683.76,1.8796,81,0
53871020,12,77368.0937,1.8034,82,0
53871021,12,77368.0937,1.6002,72,1
53874010,12,41220,1.6383,73,1
53876010,12,160200,1.5748,77,1
53879010,12,158845.4471,1.651,75,1
53879020,12,158845.4471,1.8034,78,0
53881010,12,21068.06176,1.6002,78,1
53882010,12,33388,1.6002,72,1
53882011,12,33388,1.8796,72,0
53889010,12,60100,1.7526,77,0
53889040,12,60100,1.6256,59,1
53892010,12,35723.91706,1.7399,75,0
53898010,12,12000,1.6002,79,1
53901030,12,23508,1.6637,70,0
53910010,12,13548,1.6764,82,1
53930020,12,51325.18741,1.651,76,0
53940010,12,37260,1.6764,74,0
53949010,12,44560,1.6002,74,1
54000010,12,37995.6,1.6002,74,1
54008010,12,14937.09149,1.4986,77,1
54017020,12,40872,1.6256,77,1
54053020,12,10800,1.524,83,1
54082010,12,60408,1.7526,80,0
54082020,12,60408,1.651,74,1
54098020,12,200603.2449,1.8288,76,0
54098030,12,200603.2449,1.6764,60,1
54111020,12,64048,1.778,72,0
54111030,12,64048,1.5748,62,1
54113010,12,27918.34225,1.5494,75,1
54114020,12,8916,1.7272,77,1
54124010,12,24464,1.6256,76,1
54129010,12,33430.77405,1.4986,74,1
54137010,12,9852,1.5494,73,1
54154020,12,10284,1.4986,82,1
54169030,12,6000,1.6256,65,1
54185020,12,22168,1.524,81,1
54191010,12,20750.51315,1.8288,82,0
54191011,12,20750.51315,1.5875,76,1
54257010,12,6780,1.6256,80,1
54271010,12,83712.20432,1.7018,76,0
54271020,12,83712.20432,1.6256,78,1
54272010,12,26400,1.7272,75,0
54272020,12,26400,1.4478,74,1
54289020,12,59080,1.6256,72,0
54289030,12,59080,1.6256,68,1
54290010,12,128160,1.8288,76,0
54290020,12,128160,1.7272,75,1
54298010,12,19584,1.5875,79,1
54312010,12,73200,2.0574,75,0
54312040,12,73200,1.6256,72,1
54317020,12,29371.46393,1.8034,73,1
54362040,12,33340,1.6256,66,1
54384010,12,52956,1.7018,77,0
54384040,12,52956,1.6256,71,1
54387010,12,122599,1.6256,78,1
54387020,12,122599,1.778,81,0
54390020,12,24648,1.6764,76,1
54390021,12,24648,1.778,79,0
54395010,12,17314,1.5875,80,1
54441030,12,28000,1.5748,56,1
54479010,12,11136,1.7272,74,1
54479011,12,2268,1.6764,62,0
54479012,12,10000,1.7272,56,0
54486040,12,17400,1.6002,71,1
54509030,12,30300,1.524,63,1
54509031,12,30300,1.7526,64,0
54514010,12,269683.0883,1.8542,72,0
54514040,12,269683.0883,1.6891,69,1
54524010,12,17954,1.778,74,0
54534010,12,87200,1.7526,78,0
54534020,12,87200,1.651,74,1
54540020,12,5820,1.7145,80,1
54542020,12,12527.51443,1.7018,76,1
54542021,12,11988,1.7272,72,0
54542022,12,8544,1.8796,63,0
54542023,12,12527.51443,1.7526,61,0
54547010,12,19068,1.4224,75,1
54580010,12,10800,1.3462,73,0
54580012,12,10800,1.6256,59,1
54594010,12,223780,1.8034,82,0
54594020,12,223780,1.7018,81,1
54602010,12,30312.12836,1.6002,81,1
54616010,12,18624,1.5494,75,1
54616040,12,18624,1.8034,83,0
54617010,12,325745.6716,1.7018,82,0
54617040,12,325745.6716,1.6764,71,1
54620010,12,41644.44638,1.6891,73,1
54629020,12,1089768,1.4605,77,1
54629030,12,1089768,1.8161,72,0
54641010,12,69768,1.8542,81,0
54641020,12,69768,1.6002,79,1
54650010,12,28812,1.7272,81,1
54669020,12,61381.27713,1.7018,79,0
54669030,12,61381.27713,1.6002,58,1
54673010,12,18997.81067,1.5748,72,1
54735020,12,15159.8465,1.7018,73,1
54741040,12,34684,1.651,69,1
54741041,12,34684,1.9304,60,0
54763010,12,94586.48783,1.7653,76,0
54763020,12,94586.48783,1.6002,73,1
54769010,12,56600,1.7272,73,1
54769040,12,56600,1.8542,71,0
54772010,12,54660,1.5494,77,1
54772020,12,54660,1.5748,77,0
54795010,12,13272,1.7526,76,1
54818010,12,27700,1.6129,83,1
54829010,12,44680,1.5621,77,1
54829020,12,44680,1.7018,78,0
54831010,12,46324,1.7907,81,0
54831020,12,46324,1.6256,82,1
54932010,12,26628.12,1.7526,78,1
54932020,12,26628.12,1.8288,81,0
54991040,12,27072,1.5875,72,1
55000010,12,67080,1.7526,77,0
55000040,12,67080,1.5748,70,1
55012030,12,44000,1.8796,84,0
55012031,12,44000,1.6129,82,1
55032010,12,17884,1.524,78,1
55045010,12,34560,1.651,78,0
55088020,12,24080,1.651,82,1
55096020,12,13236,1.6002,81,1
55120010,12,32337.43644,1.4986,77,1
55120011,12,31200,1.7018,77,0
55134030,12,12200,1.8288,84,0
55145010,12,51311.28523,1.778,75,0
55151010,12,50400,1.6764,78,0
55151020,12,50400,1.651,74,1
55185010,12,30596,1.7018,75,0
55185040,12,40552.64,1.6256,71,1
55185041,12,36000,1.778,63,0
55197020,12,34198.97175,1.524,76,1
55212010,12,41200,1.6256,75,0
55212040,12,41200,1.651,68,1
55266020,12,65627.49818,1.651,73,1
55266030,12,65627.49818,1.6256,72,0
55292010,12,28128,1.7018,79,0
55363010,12,48295.64836,1.8034,73,0
55363040,12,48295.64836,1.5494,72,1
55369010,12,19122,1.5494,77,1
55369040,12,19122,1.7018,70,0
55394010,12,35952.6,1.7272,72,0
55394020,12,35952.6,1.5494,77,1
55403020,12,48900,1.7272,73,0
55403030,12,48900,1.6256,68,1
55444040,12,31829.53079,1.7526,84,0
55512020,12,24000,1.8542,73,0
55565010,12,35340,1.5748,79,1
55570010,12,35712,1.6002,73,1
55574020,12,31464,1.6764,79,1
55601010,12,34284,1.6129,76,1
55607010,12,14633,1.8288,75,0
55625010,12,39696,1.7399,73,0
55630030,12,14424,1.524,68,1
55633031,12,25440,1.5494,73,1
55634010,12,12000,1.524,83,1
55654010,12,126736,1.8288,77,0
55654020,12,126736,1.6256,79,1
55720010,12,42300,1.5748,79,1
55720020,12,42300,1.7526,83,0
55721020,12,27900.4,1.778,77,0
55737010,12,53864.93484,1.6256,83,1
55884010,12,70453.18698,1.7018,72,1
55975020,12,27816,1.778,77,1
56010010,12,37252,1.778,79,0
56010020,12,37252,1.5748,77,1
56030011,12,13668,1.6256,67,1
56030012,12,12780,1.53035,73,1
56038020,12,31984,1.8288,75,0
56038030,12,31984,1.5748,69,1
56041010,12,11304,1.6256,73,1
56043010,12,8820,1.6256,74,1
56051010,12,16032,1.7272,78,1
56061010,12,21738.49751,1.5748,74,1
56067021,12,3600,1.6256,63,1
56076010,12,14988,1.651,76,1
56082010,12,9120,1.6002,83,1
56083020,12,35274.84461,1.7272,75,0
56083022,12,35274.84461,1.6256,71,1
56083030,12,42000,1.397,66,1
56087020,12,21429.81562,1.8796,73,0
56087030,12,21429.81562,1.651,66,1
56089040,12,25707,1.6764,72,1
56092010,12,33376.93945,1.6002,75,1
56092020,12,33376.93945,1.8288,79,0
56117020,12,18500,1.8288,76,0
56117030,12,16,1.7526,61,1
56117031,12,19860.24,1.7272,65,0
56132010,12,26800,1.8034,78,0
56132020,12,26800,1.6256,77,1
56134010,12,74228,1.8034,79,0
56138010,12,16080,1.8034,80,0
56138040,12,16080,1.6764,62,1
56140020,12,31668,1.5748,79,1
56156010,12,18012,1.7145,75,1
56162030,12,27124,1.7272,69,1
56164010,12,19944,1.5748,75,1
56164020,12,19944,1.7526,75,0
56182020,12,18000,1.4986,73,1
56211040,12,99114,1.6256,71,1
56211041,12,99114,1.8034,68,0
56215020,12,18228,1.5748,82,1
56274010,12,119600,1.8542,75,0
56296010,12,21732,1.7018,79,0
56296020,12,21732,1.5748,75,1
56298010,12,40032,1.8288,82,0
56298020,12,40032,1.524,76,1
56318010,12,25764,1.6256,78,1
56323011,12,45972,1.6002,69,1
56354030,12,52000,1.524,59,1
56354032,12,52000,1.6764,59,0
56419010,12,0,1.4478,76,1
56429010,12,11712,1.524,79,1
56444010,12,36412.56,1.4986,75,1
56444020,12,36412.56,1.6256,74,0
56458010,12,11791,1.5748,76,1
56461040,12,12804,1.6002,71,1
56469010,12,480,1.7018,80,1
56489010,12,42372,1.7526,77,1
56489020,12,42372,1.6764,79,0
56492010,12,22556,1.7526,75,0
56495010,12,20400,1.778,83,0
56495040,12,20400,1.6256,79,1
56540010,12,57600,1.8796,78,0
56540011,12,57600,1.7272,56,1
56550010,12,31718,1.6256,77,1
56560010,12,6900,1.5494,79,1
56562010,12,75748,1.68275,79,1
56564020,12,22548,1.8288,79,1
56566020,12,22740,1.651,83,0
56566030,12,22740,1.6002,83,1
56567010,12,37336.76,1.5748,73,0
56567020,12,37336.76,1.524,72,1
56610010,12,8400,1.7272,83,1
56644020,12,8660,1.8034,75,0
56644030,12,8660,1.6002,60,1
56651010,12,25020,1.6764,73,1
56651011,12,25020,1.905,73,0
56665020,12,28601.20313,1.524,81,1
56676010,12,12000,1.651,74,1
56678010,12,10764,1.7018,79,1
56703010,12,10248.6,1.524,77,1
56712010,12,70774.77775,1.8542,74,0
56712040,12,70774.77775,1.6256,68,1
56714010,12,44021.46155,1.6764,76,0
56714020,12,44021.46155,1.5748,76,1
56721010,12,14960,1.651,75,1
56727010,12,16848,1.6764,81,1
56747020,12,10380,1.4732,76,1
56752010,12,9000,1.778,82,1
56753010,12,15000,1.6764,82,0
56754010,12,23736,1.6764,77,0
56754040,12,23736,1.6764,65,1
56778010,12,5616,1.6764,82,1
56792010,12,18420,1.6256,80,1
56835010,12,13068,1.4986,82,1
56840010,12,24000,1.5748,79,1
56853010,12,46302.43023,1.6002,72,1
56911010,12,20256,1.5494,78,1
56936010,12,29715,1.6256,80,1
56955010,12,48597.92813,1.7526,73,0
56955011,12,48597.92813,1.651,63,1
56955012,12,50049.55464,1.6764,71,1
56966010,12,17220,1.651,80,0
56966040,12,17220,1.651,68,1
56991030,12,23044,1.651,72,1
56991031,12,70020,1.8796,64,0
57018020,12,34423.27446,1.8542,75,0
57026020,12,32400,1.778,76,0
57026021,12,32400,1.651,75,1
57092010,12,32619,1.7526,79,1
57093010,12,38940,1.6256,82,1
57099010,12,85200,1.6002,80,1
57099011,12,85200,1.8288,83,0
57117010,12,21120,1.6764,74,1
57117020,12,21120,1.7018,75,0
57138020,12,1800,1.651,76,1
57142010,12,48264,1.8542,78,0
57168010,12,2196,1.6256,78,1
57170010,12,9888,1.7018,82,1
57184030,12,22576.12387,1.651,64,1
57226010,12,79702.18251,1.67005,75,1
57226011,12,79702.18251,1.8669,78,0
57227010,12,14480,1.778,77,0
57227020,12,14480,1.524,76,1
57244020,12,22990.78859,1.651,80,1
57246040,12,45000,1.524,58,1
57253010,12,45436.30107,1.7399,76,0
57253020,12,45436.30107,1.6891,72,1
57284020,12,18456,1.5494,78,1
57296010,12,64040,1.8034,82,0
57296020,12,64040,1.6637,77,1
57297040,12,27988,1.8669,60,0
57306020,12,19536,1.6002,83,1
57339010,12,10356,1.3589,74,1
57341010,12,13200,1.7399,79,0
57364010,12,48000,1.6891,74,0
57364040,12,48000,1.5748,69,1
57376010,12,51108,1.6002,74,1
57388010,12,53800,1.8542,74,0
57388011,12,53800,1.651,58,1
57396020,12,8100,1.6764,73,1
57417010,12,11112,1.5875,78,1
57426020,12,29127.28078,1.5494,80,1
57440010,12,10944,1.7272,82,1
57461021,12,12216,1.7526,74,0
57499010,12,10596,1.78435,73,0
57506010,12,25000,1.7526,73,0
57506040,12,7548,1.778,67,1
57509020,12,29624,1.6764,74,1
57511010,12,76969.13072,1.9812,72,0
57511040,12,76969.13072,1.7018,70,1
57516040,12,14579.38163,1.8796,71,1
57541010,12,17952,1.6764,73,1
57547010,12,17428.00898,1.651,78,1
57588010,12,25740,1.905,81,0
57605040,12,66000,1.7526,69,1
57612030,12,6500,1.3716,63,1
57624010,12,20400,1.6256,78,1
57627010,12,27084,1.6256,80,1
57627020,12,27084,1.8542,79,0
57629010,12,13380,1.6256,73,1
57630010,12,65332.88741,1.8288,73,0
57639010,12,16160,1.6383,76,1
57644010,12,288880,1.8542,73,0
57644040,12,288880,1.7018,71,1
57669010,12,56568,1.651,78,1
57669040,12,56568,1.8034,60,0
57714010,12,115495.1418,1.6002,81,1
57714040,12,115495.1418,1.6764,84,0
57717010,12,45600,1.6764,81,0
57721030,12,42800,1.6002,72,1
57770010,12,13560,1.6002,78,1
57792010,12,25894.50906,1.7018,74,1
57894010,12,47200,1.8288,77,0
57898020,12,26320.74482,1.6256,73,1
57921010,12,296,1.8288,81,1
57941010,12,24876,1.7272,79,0
57941020,12,24876,1.6002,76,1
57946010,12,49200,1.7526,72,0
57946011,12,49200,1.6256,71,1
57960010,12,12924,1.524,78,1
57976010,12,36006.16,1.6002,77,1
58024020,12,14400,1.6002,83,1
58049010,12,14892,1.6256,73,0
58049040,12,27500,1.5748,56,1
58053010,12,18496,1.8288,77,0
58064010,12,36267.37484,1.8669,75,0
58093010,12,41100,1.5748,73,1
58098010,12,13360,1.7526,74,1
58105020,12,31075.67546,1.6256,75,1
58120040,12,37584,1.6256,68,1
58122010,12,40508,1.7018,77,0
58122020,12,40508,1.6256,77,1
58125010,12,74700,1.8288,75,0
58125020,12,74700,1.6764,74,1
58131010,12,26678.192,1.7272,77,1
58137020,12,33146.79011,1.6002,74,1
58153010,12,9096,1.7272,80,1
58184010,12,6348,1.6764,73,1
58219010,12,179320,1.6256,72,1
58251010,12,54060,1.5494,72,1
58260010,12,12109.2,1.5748,80,1
58266010,12,9600,1.7018,72,1
58277040,12,43194.23067,1.7526,69,1
58280010,12,9610,1.6256,80,1
58307030,12,32558,1.6764,64,1
58309010,12,9084,1.524,77,1
58332010,12,7812,1.5748,76,1
58343040,12,2304,1.6256,62,1
58377010,12,22896,1.651,77,1
58384020,12,27240,1.7526,74,0
58384030,12,27240,1.5494,71,1
58392010,12,31250.997,1.6764,76,1
58405010,12,95940.28917,1.5494,72,1
58466010,12,10476,1.6256,73,1
58486010,12,7944,1.7526,81,1
58493010,12,33729.47684,1.6637,77,1
58501010,12,101274.8475,1.7018,76,1
58501020,12,101274.8475,1.7145,77,0
58508010,12,36264,1.7272,79,0
58508020,12,36264,1.5494,78,1
58523010,12,24926.26111,1.4986,72,1
58567010,12,14240.62995,1.5748,73,1
58589020,12,14257,1.6002,74,1
58592010,12,17634.39931,1.651,77,1
58592020,12,17634.39931,1.651,82,0
58605010,12,33348,1.6764,74,1
58608010,12,20520,1.5875,78,1
58609030,12,38598.39169,1.5494,63,1
58609031,12,38598.39169,1.7399,66,0
58633020,12,14040,1.5748,77,1
58640030,12,218325,1.7272,72,0
58648010,12,28320.64892,1.4986,74,1
58652010,12,11400,1.7272,72,1
58678010,12,14340,1.9304,80,0
58691030,12,58400,1.6002,67,1
58752010,12,44400,1.778,74,0
58802011,12,9600,1.7272,66,0
58804010,12,31056,1.6002,74,1
58804020,12,31056,1.7272,79,0
58850010,12,14412,1.7018,82,0
58870010,12,16800,1.5748,80,1
58874010,12,12000,1.6002,76,1
58881020,12,17312,1.5748,76,1
58888010,12,55584.84979,1.7907,75,0
58888040,12,55584.84979,1.651,71,1
58900010,12,22296,1.6002,73,1
58931010,12,63365.58284,1.6129,76,1
58958010,12,25644,1.7272,73,0
58962010,12,25340.09124,1.524,77,1
58974010,12,10800,1.8034,78,0
58974020,12,10800,1.4986,80,1
59007010,12,12228,1.7018,73,1
59024010,12,28100,1.8034,72,0
59024040,12,40188,1.6256,70,1
59024041,12,40188,1.7272,77,0
59035010,12,12312,1.7526,79,0
59036010,12,20612.27038,1.651,74,1
59051020,12,12732,1.524,81,1
59060040,12,9672,1.6002,71,1
59063010,12,24500,1.7272,75,1
59072010,12,28467,1.6256,77,1
59144020,12,46400,1.8034,76,0
59179010,12,18136,1.7907,77,0
59184010,12,17460,1.8288,75,0
59184020,12,17460,1.6256,74,1
59210020,12,10650,1.5748,79,1
59212010,12,8832,1.651,74,1
59255010,12,18588,1.8796,74,0
59258030,12,16494,1.651,65,1
59272010,12,15600,1.651,80,0
59278010,12,19368,1.8034,75,1
59278020,12,19368,1.8542,76,0
59279010,12,15729,1.5748,77,1
59331010,12,15540,1.7018,75,0
59331011,12,15540,1.5748,64,1
59346020,12,11388,1.6256,73,1
59347010,12,8628,1.778,74,0
59355011,12,13880,1.7526,70,1
59359010,12,32520,1.651,74,0
59359040,12,32520,1.6002,68,1
59368010,12,20400,1.778,80,0
59368040,12,20400,1.6256,66,1
59387010,12,23100,1.5748,76,1
59403010,12,9096,1.8288,78,0
59407010,12,31423,1.6764,73,0
59419010,12,2988,1.6256,75,1
59454010,12,12000,1.651,79,1
59467010,12,25668,1.6256,77,1
59493010,12,7692,1.524,81,1
59569010,12,0,1.651,81,1
59570040,12,12840,1.7272,60,1
59574010,12,27230.66429,1.6764,77,0
59574011,12,9519,1.6002,69,1
59580040,12,12792,1.7272,69,1
59596020,12,14407.71994,1.6002,77,1
59598020,12,12000,1.5748,78,1
59599011,12,23724,1.7272,79,0
59605010,12,8820,1.6256,76,1
59625010,12,10356,1.778,73,0
59690030,12,16416,1.7018,70,1
59693010,12,9444,1.6256,79,1
59695011,12,29964,1.7018,69,1
59696010,12,114235.516,1.7526,77,0
59702010,12,8400,1.651,74,1
59772040,12,19717.63449,1.6256,69,1
59779010,12,11280,1.8542,78,0
59855010,12,36504,1.8542,80,0
59855020,12,36504,1.6764,73,1
59864010,12,23976,1.7018,81,1
59884040,12,10072,1.8542,72,0
59891020,12,19188,1.6891,81,1
59895030,12,78571.23177,1.7526,67,1
59897010,12,92161.29752,1.524,73,1
59897020,12,92161.29752,1.8034,73,0
59902010,12,1140,1.5748,76,1
59903010,12,27600,1.7018,76,1
59929030,12,2796,1.7526,83,0
59930010,12,23924.89693,1.5748,75,1
59934010,12,10476,1.5494,81,1
59935010,12,66092.03083,1.7653,75,0
59935020,12,66092.03083,1.4986,77,1
59939010,12,35379.40855,1.5748,73,1
59939011,12,35379.40855,1.7526,79,0
59954010,12,84789.96418,1.8796,73,0
59954040,12,84789.96418,1.651,71,1
59961010,12,51600,1.7526,82,1
59961020,12,51600,1.7526,83,0
59966020,12,10800,1.6256,76,1
59971010,12,10800,1.5748,82,0
60027010,12,7464,1.524,75,1
60028010,12,8904,1.6002,73,1
60072010,12,11820,1.6764,80,1
60077020,12,22800,1.5748,76,1
60082010,12,10992,1.651,79,1
60092010,12,8400,1.6256,75,1
60112010,12,11040,1.6764,83,0
60114010,12,12067.61172,1.5748,77,1
60136010,12,21600,1.8288,74,0
60136040,12,21600,1.6002,71,1
60141020,12,24056,1.6891,76,1
60146010,12,26232,1.6256,73,1
60146020,12,26232,1.8034,82,0
60148010,12,26300.52319,1.7018,79,1
60148040,12,26300.52319,1.8796,79,0
60179010,12,77296,1.5748,73,1
60179011,12,77296,1.7272,64,0
60232040,12,23556,1.7272,84,1
60273010,12,100048,1.6002,77,1
60273020,12,100048,1.7526,78,0
60278020,12,446400,1.651,76,1
60290020,12,97672,1.8288,81,0
60290030,12,97672,1.5748,83,1
60296010,12,22640,1.7018,76,0
60296020,12,22640,1.6002,73,1
60297011,12,16800,1.905,71,0
60300010,12,52192,1.778,81,0
60300020,12,52192,1.6764,75,1
60304010,12,66380,1.7018,74,0
60304040,12,66380,1.5748,70,1
60311010,12,116544,1.7526,78,0
60311020,12,116544,1.4986,78,1
60314020,12,40896,1.5621,75,1
60316040,12,73180,1.6764,83,0
60317040,12,104449,1.6256,64,1
60324010,12,12444,1.651,74,1
60330020,12,78980.6912,1.6256,74,1
60347010,12,32328,1.7272,83,0
60347020,12,32328,1.6002,82,1
60353010,12,52940,1.7272,82,0
60353020,12,52940,1.4986,81,1
60357020,12,23076,1.651,76,1
60360020,12,13956,1.651,75,1
60370010,12,21600,1.5748,75,1
60370020,12,21600,1.7907,78,0
60383010,12,18384,1.651,74,1
60386020,12,29424,1.778,74,0
60386030,12,29424,1.6256,69,1
60403020,12,42710.28107,1.8288,73,0
60403030,12,42710.28107,1.5748,72,1
60404010,12,39865,1.6002,77,1
60406010,12,12000,1.6256,72,1
60419010,12,86784,1.7018,78,1
60419020,12,86784,1.6002,79,0
60424020,12,100946.6804,1.7018,80,1
60427010,12,45000,1.7526,79,0
60427020,12,45000,1.6002,78,1
60428010,12,121700,1.7272,80,0
60428011,12,121700,1.5748,70,1
60436010,12,9120,1.5494,81,1
60440030,12,8664,1.651,71,1
60446010,12,38888,1.6002,75,1
60446020,12,38888,1.6764,72,0
60470020,12,6000,1.524,79,1
60492010,12,25436,1.6002,75,1
60492011,12,25436,1.6764,69,0
60501030,12,12720,1.5748,67,1
60509040,12,42408,1.7018,61,0
60513010,12,12000,1.6256,79,1
60516010,12,17180,1.6764,77,1
60516011,12,17180,1.7526,62,0
60518010,12,963,1.524,81,1
60529020,12,0,2.032,74,0
60530010,12,9432,1.8034,82,1
60537020,12,9356,1.6256,75,1
60539010,12,33141.55188,1.8288,78,0
60539011,12,33141.55188,1.7018,71,1
60547040,12,24484,1.651,72,1
60553010,12,34300,1.6256,74,1
60553020,12,34300,1.8034,73,0
60594010,12,60140,1.7272,73,0
60594040,12,60140,1.6256,66,1
60607010,12,58347.32893,1.6637,78,1
60615010,12,151831.2773,1.7526,80,0
60615020,12,151831.2773,1.6891,76,1
60637010,12,52140,1.651,77,0
60637011,12,52140,1.5494,67,1
60637040,12,12124,1.4986,70,1
60637041,12,12124,1.778,76,0
60638040,12,57576,1.5494,71,1
60656020,12,125940,1.8034,77,0
60656030,12,125940,1.6891,71,1
60675010,12,16000,1.778,77,0
60680010,12,16188,1.8288,75,0
60680011,12,16188,1.651,68,1
60688020,12,24804,1.5875,74,1
60691020,12,15432,1.5367,81,1
60701010,12,17304,1.5748,78,1
60705020,12,22260,1.7272,79,1
60719040,12,34684,1.651,73,1
60723010,12,20550.96,1.7526,77,0
60723020,12,20550.96,1.4986,76,1
60747020,12,18048,1.6764,78,1
60768020,12,38400,1.6256,75,1
60769040,12,27000,1.8161,84,0
60769041,12,27000,1.6256,66,1
60771010,12,115656.4318,1.8288,74,0
60771040,12,115656.4318,1.6002,69,1
60788010,12,10800,1.905,73,0
60788040,12,10800,1.7018,59,1
60793040,12,49400,1.524,72,1
60807010,12,31072,1.8034,76,0
60807020,12,31072,1.6256,76,1
60874010,12,42649,1.778,81,1
60880010,12,44800.32358,1.9304,80,0
60880020,12,44800.32358,1.7018,77,1
60894010,12,62680,1.7272,72,0
60894040,12,62680,1.6002,71,1
60923020,12,32836,1.7526,76,0
60923030,12,32836,1.7018,63,1
60965010,12,17856,1.5621,81,1
60969010,12,117293.1968,1.8796,80,0
60969020,12,117293.1968,1.6256,78,1
61000020,12,23296,1.8288,75,0
61000030,12,23296,1.6637,69,1
61035011,12,23694.50522,1.7272,76,0
61041010,12,52212.15744,1.6256,74,1
61050020,12,17976,1.6764,73,0
61050021,12,11880,1.6256,70,1
61054021,12,11520,1.8034,83,0
61059030,12,38616,1.5494,71,1
61060010,12,26762.58893,1.7018,75,1
61061030,12,28992,1.6764,71,1
61074020,12,17644,1.8288,77,0
61077030,12,20880,1.8288,63,0
61084010,12,18054,1.8288,74,0
61084020,12,18054,1.6764,74,1
61086020,12,12204,1.7272,82,1
61127010,12,11292,1.6256,73,1
61134010,12,60782.70335,1.778,78,0
61143010,12,14556,1.2192,81,1
61143011,12,14556,1.8542,75,0
61145020,12,37968,1.7653,74,0
61145030,12,37968,1.651,71,1
61148020,12,39848,1.8288,83,0
61148030,12,39848,1.7018,72,1
61160010,12,9888,1.524,76,1
61167010,12,3504,1.7018,75,1
61203010,12,12948,1.7526,78,0
61205040,12,15468,1.6256,68,1
61213010,12,46600.41771,1.8288,75,0
61213011,12,46600.41771,1.7018,60,1
